puuid,tier,lp,wins,losses,last_updated_utc
YXiHioNfnTYil-CbI0rvWId5VjRxxHAiDxe-suDXZ614ReG18uwhDoHbd4rU6Uzrlcj9_LFem2j-Fw,master,13,65,52,2026-07-02T10:45:35
CCvL7TUATdK7NOJ8EQqHkY3fHPqZdFJK_JbDIVEgqfS3KxVOZB-xTHf78heqqfqCgqisGIT7iMafaQ,master,13,62,49,2026-07-02T10:45:35
NF718Bvqyn2NLyaRZYKSC2-H-z_9md5X2f4XSFdMiE6tcLty7GZPm3HncSk9SiFlO-a47ZoxAZopyg,master,13,58,56,2026-07-02T10:45:35
V6_fXuinLoiuB9OR7aPd8XUjBm_9BXGW5sxygwI2W9vXE1UWdWPgbtiSdqocoVS410xXLULAMDbxig,master,13,57,51,2026-07-02T10:45:35
rILbMxEkK7tnYqEEtNQlSxr0a7-tkkoWi0lzwV84fsWD3VdLHyIxm9RBqkjJIQI8Ic9Mq8lTftX-rA,master,13,55,44,2026-07-02T10:45:35
k577L8so_t570bBexI9J0q_F8hIgv35VEk0ON6myt90wBaQvwrnCoZxcYjp1zzPglARc50v0DWLTng,master,13,52,48,2026-07-02T10:45:35
8cImfT0JUnRdbZ1tR9VPiRfhyWGDXOcGWGS0-5LZ8mjid1e8EHvp9S8boXEDwM8BCxa1sM9emptxYA,master,13,49,31,2026-07-02T10:45:35
pIi7J-gY2QCYyT-QQWLy4IA4zBXZ1gvkFcwQFqIMSJuVsQHABQ7HYEgniwSvzLnlZCHMfvGNuqveGA,master,13,45,41,2026-07-02T10:45:35
nDthJGi-y4gKwhgp0R4r3jAKM9H_N8YXSb96OWO5xphNBEjgO3V_AqgHrMjZC5r6ZpSIi0FeEe_fEw,master,13,36,23,2026-07-02T10:45:35
_YIs1fqdu_toARQXl_Ti3ib5eIV6y-6gYDMsRMnYwD5HCA-zjbNFMCnOv97_figgy2qmsTd3Er3X7Q,master,13,30,24,2026-07-02T10:45:35
O5HOHRgfS-_55WXKfGz-E9BOKQHWahB5gwjCQwrQQjblmSQpuiI6svYTl3P09JCuC0ffhIARmTcA2Q,master,13,30,31,2026-07-02T10:45:35
4tJPWf8gJlobdbzEDPF1OlULtCDwM60gWdGrB0MdMuAt6gd_f0tEixK8gyAEtHx00JLW_cyplD5p3w,master,13,27,9,2026-07-02T10:45:35
TiQxRijMdOJm55LWL2i1aFILesMHJozwGXBlPJ9UzSaolaQR4sjmlD11IFtbNNY4IVFGuTo5Sptpfg,master,13,24,12,2026-07-02T10:45:35
oCit80V3NAwQG9_gWrr3YUHtY1R5--BUAd2j3rv2YSuKzW397fBPNJOM4T7qhFRA08pNnonCzqpQZw,master,12,139,149,2026-07-02T10:45:35
65E2qprELylqd38dOEfrtCzNvyNydyB_KeKu1tX_o76U9LtU7t6i7E2tu_2Jm7RFU8-yZy791Ntj6A,master,12,96,63,2026-07-02T10:45:35
NXdSN9rvmssSfvLjkh1Gz9aN9rz5GXBrvIf6rRLV_KdmL2slXjlXJqMfh55-quvXmEOuyV7Dwl0MvA,master,12,88,59,2026-07-02T10:45:35
9KdAoHjFDJS8hajNoYvK-EVF1u3u7X9xXPgPfwjDKEn2h2YUOP2_2HmWSVgazJOtgXiOozbllnjSnQ,master,12,87,77,2026-07-02T10:45:35
ZFy2Df0q0oI2jCQGdhzS9Pi9dmjfy733WUvmmrjbSfwE2cQ3PMaRtCpPJ7GciKl_wE2RbLxSgX-SKA,master,12,75,61,2026-07-02T10:45:35
MSyXzgXZXRM_qhd7OOEuJB95taU7t1OwnBBk3CU_elRaDrhwlOt6pzVCRPCwaqXMJ02ThTLl1qrBFQ,master,12,73,55,2026-07-02T10:45:35
lqD-ZNFPAGbmyeM-DAvXGIUwLvysGS1TKRBH3U_fqgVZAhVL6sQxs63r8bFKezmIIFIHIJi69oltFA,master,12,70,58,2026-07-02T10:45:35
Ahqd8hMBYnFQ9LXiVeVmZ59mvrIRCTxvrb1ySdCClP7KENwKYVyH3ms-fNbrFieRydAOaAv4cKeCWg,master,12,69,55,2026-07-02T10:45:35
4PlSisus_sxWx1RUqiwy5vvWcUAxYaWBlfgiBPuWlB_cZnySoADXOv70Zw3EjdPTXJX2nNPQJnarEw,master,12,60,46,2026-07-02T10:45:35
y53UD4gM4CKvk-UJChxwPJkm_aGwtRyz8cbIkyJdI46c37YbhYuO28LGLB8P1HqJvIWstEzTKyKB_g,master,12,55,49,2026-07-02T10:45:35
_zsneUNHWSjTScDCh5EBXGYaiTn5nnMUKnQ_xs9SlceGTFE087gfpd16vY0iXdeM7Aivezf-cGWIaA,master,12,54,45,2026-07-02T10:45:35
CKKiHNlk01WNfrFPC1VRJ9KroWyuXY-AnIzm1bjzvgu58xjaShkWZ_I0V8fTp1KI-jS0MTeKSCSD3A,master,12,47,40,2026-07-02T10:45:35
6-yggcE2YWsPfl6J7X5WxPpiVI7p4Dy1dji5E9hh7zhJWp0-RKO5gIUXhq3Eg9UCbtWrjs_uS1gzhw,master,12,45,42,2026-07-02T10:45:35
4LLMUx1lvU_BwGHxFdcIs7Z8kwVmYkqH0rubFYkr6GCUjyBOW-fVsR5r9jvfbMh46AjFdGWWWIqs2w,master,12,44,35,2026-07-02T10:45:35
WR_xk-78CECsKgU9GTJgxoZutO936M-zSg-h2PZDqt1bL7KAIKLubOP6LxQBiEOACmbE1gcv3vMzlQ,master,12,30,36,2026-07-02T10:45:35
c2mzLw49JWDzZpYFx8STip9deVPCpV5JGbP8SY1szkxnOWBcEouc8OOSYiqvvTRuTaCJBldkIR4UNQ,master,12,21,21,2026-07-02T10:45:35
8l_tZfm92cqnaXoowAI9oU7C7goFVTYtopDDZCWxQid3Nco6eXKpdLHqgkQw16u_AR8PZf1SisaL6g,master,11,164,158,2026-07-02T10:45:35
eeOmhkGdKtjrYJPPwyTEB_fGRgTQc6XwIsJZopnesK497IofEEgY2dX_YkXxYLHbfSDe0viEAxDvEA,master,11,157,132,2026-07-02T10:45:35
FALQfdlKb4XxABMFzN_IAoMArZxxBVEE6NVEBhuK6ITjAzQ8lk2qdZ1Bn-5ZBXONFFeNWeOayNI3MA,master,11,118,99,2026-07-02T10:45:35
EUzTyVUy1niiY5e4_jUZOhnvMDzPoTpqkwd7NVBZf5aok-MTmX8C1dvmgv8r9fHCTQqzH8S0xGc-bA,master,11,115,108,2026-07-02T10:45:35
U1oiq8691KYnZqmTZL0AWGkIJpmbWhLL_Gr_Ke3l-stRzF5c0MaDm6PE3qPB1Is6WMgYWuk7WVZCkA,master,11,114,115,2026-07-02T10:45:35
NGVxS2e0OJrEOLp2_-BcZohgILW-FctHXCH_qAHnDyjZ4aGVzP6jG_rfekQ5ZwOej6QHoFPUAeJHWg,master,11,110,98,2026-07-02T10:45:35
TLN4w0Rqbj5PE4ykNHD80zv_PyDDeyivTxHTiqRE3e07L8ckQ_Nf43xodCQZBa36mdTMNCVss1inGg,master,11,109,99,2026-07-02T10:45:35
SozC9INaIOvKNhlVk7C8LWEc7lkKuhhxsnvoKm4q20JKQ-g9bJpwtdQ5-03yKZ2dflqkp4o_CB4f8g,master,11,92,81,2026-07-02T10:45:35
-60kezfKSwi6kmPXJpFgEfctjK8TozlJW2VnAFrrSYkILodN7hCcSVinX0LfjeulZ7RD27wGa4Ocrw,master,11,62,56,2026-07-02T10:45:35
lsUAOcy3hPiLtpHe16BrW4WrBRXQ4emD7NuXsYw8DqDCd-btHXsvtslzpOgkrCp4SA8Gzjv-9cYarw,master,11,59,60,2026-07-02T10:45:35
52cnL-sgPlQPMsfDuqoJekDJfqjykQerEL5ej6kzgk4uQfVQumrXbXVsor1nM925T5Br2qcaZFoHBw,master,11,56,46,2026-07-02T10:45:35
km1YKV3TshAQ85jAmKLFZv1VRSHBDaosoHI9B_58GQ2Xz_xBR9wE35DTOWVeSG6EAxdHFJazOWAnow,master,11,56,68,2026-07-02T10:45:35
GwGF1rn-u7QDyuO4dY_RCItEOaP4K-IZqgg_q2SmZTh8atOfQonMg85SRCJYSB-njNe2l3L7jBIHig,master,11,53,37,2026-07-02T10:45:35
UAnhoQ5jKvWYGz55XIPM5Kst_obn8HCFHlKonUQWt82JPsLNkTkrNrdeAEgr0ilPhPZ3SDI3TGS4vA,master,11,49,48,2026-07-02T10:45:35
vkm9SzU6NVg7moL48AkkvUGVp3uxPe6bGX4vr2ebC1N_ZXFHVw_XL7fjvSUk5ZSmkOTNS3jwdKmObw,master,11,47,31,2026-07-02T10:45:35
QmBZNXGaQWCjdNIj751kuzWSCSbN_8CVGtTrt_UQ9Y-FUyZ-ESVETwPZyp0J6uu-Q6nJZwedJaAhvQ,master,11,46,42,2026-07-02T10:45:35
LNMVQBhpSZ26hp0_45dglbIgawnxLArNnOQH4D8CtLnB_IMqKUq58sNt-doM6B8nXl23VsMX5SF-UQ,master,11,40,57,2026-07-02T10:45:35
ui9jEpjLjqBzrSNXC3_zxZC9WhmSnM46audufbxlHbdndQ89Y--z4EljDo_hDpCJF_pa993Ka7v_yQ,master,11,37,30,2026-07-02T10:45:35
6svazkKZzkAopVXOeVo6hVaAXRhMTy02zx1c4sUWWkI3Bl05KY4zbmaYk-P7j74vlE0QiNf0tZRF3w,master,11,26,14,2026-07-02T10:45:35
l__RJCYEI1-RLhj5loIRgqgCIxJPC0xs_MF7WIa3Q6Uwz7wdkEIqD-zS4kRintGfOU3UBTsULD1g5A,master,11,24,14,2026-07-02T10:45:35
D6j166lUOfGwFpTg76XSb6XGEUdWK-3XectkJz4__IaU01v8RCd1l0m5lQXP1cwKv_m8eZkbSn1U_g,master,11,22,24,2026-07-02T10:45:35
m190NsEgwGXFe5zQI0APmZNkK1DytaPnTz-HT0w-juBPWyKCJRGTgKes4siqAlqWJB7vZmb4z6cJjQ,master,11,18,13,2026-07-02T10:45:35
f_IpOnajVbKCaNIhShJhpSsv3PTtu2YdQ0-CABQHUgllcTwncQsICsooRG3VOKlhtmUSISquOMsRGw,master,11,14,9,2026-07-02T10:45:35
aqkdnFHGyeqI1cxRKoRUbp6Q5-hveutgCz0WWwSgPIHk4pd3kto4xfP2WEXAgiFL10KiDdKPEqaF_w,master,10,202,198,2026-07-02T10:45:35
LBmASRuHMB5cu1s1Zr442QBJ_aW56UG1vkgwNqei_oePlW6pFU_9VMJqMGkJPNj5rpCjIks2XkA_qg,master,10,163,151,2026-07-02T10:45:35
1jU8Od7oeJccl4uud-GT2fmiO7vzQIFODO2RcMHsgClMVak-0Tcx9H9iOYWAblrXmBcEsNHBWGaaaQ,master,10,158,129,2026-07-02T10:45:35
f9R2ltCyN7hf8ASQQmd4NGbIeBwcwknpU12DjvxyNwCOwdLso4_fktpAQMSrO2RE9N4_dPF7xcPeCw,master,10,154,130,2026-07-02T10:45:35
yOEFYl1ZvYUR7eLXKpT6dbAo9g-EDVJXp56R34ql9ryeu-Ak_h7pBNf2DF-UNnpxYjWM6sNkXBMHpw,master,10,148,139,2026-07-02T10:45:35
pQzH-S5E6vT_Uo77S3A3l9TPzpeWAaakmFZKUutNnqiU2mDH7GLcqrEK8aborrpk_mfyyfXxvTGEZA,master,10,121,115,2026-07-02T10:45:35
gWaVv-sD_CgAvKfbyESQYtuej26kwWPHazWjA7l8aRBN9fS-HPsBDytOdK2ajrI9REade4y45P_LiA,master,10,110,93,2026-07-02T10:45:35
omHZBu31BPmP0a5nqwlxSliAzwjzTS7a8cgXksGMQ6hkwxpVeKiI5Dlmt987v-MZjKfYps_y82Bb_A,master,10,99,90,2026-07-02T10:45:35
f0XYNRp2zpEsEytBu-q3gSrIdUBgrhXBTgt-nQVaWRChB2yOXrJipW_nuZAW13MbTMxomGEF6MLSbw,master,10,78,73,2026-07-02T10:45:35
8wOFO7zBw3IAE_PCrCAQ9nEoQE4CJrFmxR6ZhB76sYF12n7_s-BjUKpj9t6fSYo-GZtpxcSKh9wpUw,master,10,71,61,2026-07-02T10:45:35
LqSuq9jnBKQcSV0rVUQy6DpWS_4KuExK5stC_jVqlxiYOc1VL2jYzpW3zkRLbRd-g__P48qSmuH6MA,master,10,69,60,2026-07-02T10:45:35
_2Kh5a1c4gNcq_Fg_sjyFCklxF-GdBTuL8_aNAhxNQnUpJW9EEUGkhTS7o2U8LNieliU5qPJsuM-Zg,master,10,64,59,2026-07-02T10:45:35
wfE9YDj11yYkQcRX7XYJAEy3VvkjcvPsSnTUh_2zPMktAdp72R5mXzR283f0aAufOvMq-w0N3yjL_w,master,10,51,35,2026-07-02T10:45:35
_cb0hWaTNDG-G3fB5pQA1jfilvhbKAdAbxsn9iiOO_m_ElYE3PQZ76_2k3pUUiROMnl-Pgr60UCjiQ,master,10,51,47,2026-07-02T10:45:35
lPZapg5WwWThDwXl5OebOjq5bCiLJ2Npg-NMGr30C2HsmKQkdlngtiG3TMD7yiMIzGUa4iFkFDUyuQ,master,10,51,53,2026-07-02T10:45:35
IkyJm2LxnqFAnmLlBCqULUEjn2U_naFVgNP_2UfLTi7t6bI24kByz1bx6ZSRSIndEvIxyJ6z_udQfA,master,10,50,50,2026-07-02T10:45:35
n6MssgcXFgYJXGDLleiQVBMa1shNvuQVkAZfhEnJyRKZ1xidwPIwg02qu_iVxo817zb0AwimtHFE7w,master,10,49,61,2026-07-02T10:45:35
sndPaksrR4HTcZUu6sfeBmzZ37s9llu_DTTfveS78tqz7NjCgYX2PAvQqDBEW7go_qMnOw7MYJOu8A,master,10,48,33,2026-07-02T10:45:35
RiPWrZnbJ_pqHx1Mw8yrZ4cV4lvh22wv4cFJ61xnSMasJ3EabLdYqW45mFS8H-eJkT1RGCAcg6xgvQ,master,10,48,35,2026-07-02T10:45:35
5PZAn21z7LqYCk_gHJKf0kZt4gTL1QZdnvs9WbT9a24eH9BeIqwvzelppxJ5HIF_HMRzJGtDZuF8nw,master,10,37,15,2026-07-02T10:45:35
O0-DcFWHJy3VK2Qz5y5P0fl_v9N3ndCwXv8iEn_VqvdYEEMFzR4_Wdk0m-TCpGWbHjq2Jgzg5xRTxQ,master,10,35,28,2026-07-02T10:45:35
87nX5jT0KM83Qp5cr01j554T-iWyyXoUxV3tYEtsC8TtYX4l8YyE5iGgp_1ubYlKaplCSwRLvdp4UA,master,10,28,19,2026-07-02T10:45:35
TBooHYfdamMgzIXXlMNqMnVvE28Wxo1hW2SxgHN9wTT0h-LWb-VfO3TqT8OkGmRAPxh4UeO3IqTCSg,master,10,28,27,2026-07-02T10:45:35
_741Stgt4BRsINws3a5ajHk6EuLXSjHrRiYBp_EvVKIinxpRyVuPnG6TbaoFDm4cUGX4HEnOF7RK_w,master,10,26,30,2026-07-02T10:45:35
AmUo7vnrHjzQ31P7G-AjAZXwlrgvVwLhUm_guhuCBDc9n8_VjqYSEeVm6a837eN9zAonv2nw9Od_DA,master,10,24,28,2026-07-02T10:45:35
ICvDZlwhOJceG7FR0FPDg_Sc04KpaqFqUWZk1jyRNWMb_uHW6jiXgNFg5ISavWeN_WyYjXl5IiM4cg,master,10,22,20,2026-07-02T10:45:35
J0tCB0k10m_ff2daTo-H5vxb-nR5P2XK0oY4cKyICRy9MFsq_H7YqgFwkeCOI73XAM5spp7tomYjSQ,master,10,21,20,2026-07-02T10:45:35
PqQMsQO7690EX7Avc2lceigN2Y8gqUmSoaIbCBbOn1JHnwhoLUtaMufQt9nZmnFICULj_RmARWGRmA,master,9,168,166,2026-07-02T10:45:35
8dBnJZCH0OSXy-VayMa-RaR68TBoqricKusuBmCsX6gbJ75Z4MQtDuR3Oe92p4d8DCcMXxiU687x1w,master,9,167,156,2026-07-02T10:45:35
plHv24XQNXlZxUt1Hd5N0KYLInyAEIdJo8F0CiBCKXVdlCliHskFx9DHmYnbo50hMPJjRjedzsqF9Q,master,9,115,84,2026-07-02T10:45:35
taKFCp7nuCLLszL8z-1bKNhutuBs2wSiLGZH5Ck3sjJbxGnkUSwyw8zxFAjuTVWJ5YDpb-LPrQ8B3w,master,9,93,71,2026-07-02T10:45:35
px0j5ENPeXI4sJOz2yold9ZEGFTTdClI-WKrOgMzbg4cEBFTYf7H3u1eY4EymFEr_qrGKOX8Y5fd0Q,master,9,93,72,2026-07-02T10:45:35
uCNo2aWE5KiXAUuLbWE8okrDlFTp5nxpUtH4PukJc0VbsQzuMhPDUa72eBI0D7udOD0eXceZds2shQ,master,9,86,75,2026-07-02T10:45:35
WlHQ9VDG7zKtd_O-L5-Rb0NKZPlpXqnIU9S_pe60AO5giARWMkR0FvknDg9LCohImHfZgMLBwO0Aew,master,9,77,63,2026-07-02T10:45:35
MT8q03AbBZ1CPCquKWXrwxNn55ohJ2l8P-rDtrDxZBG4PQL2cjAJwfzV_KymkJRVe1vEOmjLT4aVFQ,master,9,66,59,2026-07-02T10:45:35
gTeo6pvfqbNYXFbHfEDWwKmZClXoTMYXnynmPTzvN5ONz8OLzeRKwrPxPYIlsh0zArdZHcxm83E_lw,master,9,60,49,2026-07-02T10:45:35
M8EE6bRyXwUjPCnYUKLZcZk0OdrTi-DxCWcBRBGayoMvG6gUl5gcJraUOrRfk1zf2fur_k7Izd_-oA,master,9,56,47,2026-07-02T10:45:35
6qqHDLF7gxHSel-gu1AJORlhesJXtIJInqZPpJWElYiSjVd0kaBi2vHqRwEjXrxMOETIgDKyzNICcw,master,9,51,42,2026-07-02T10:45:35
qqmQZHvYtz1nHCXZjv2rX7TvSj8wuwLsgmwICtB6sxwi5fMPe4CG3CMoataSe4bOqZH0kTmh0FdyGw,master,9,46,36,2026-07-02T10:45:35
jc25A1_JVm18HZcWMXrrdHanp_R4cUntWVtRrD6PNglhDAl7lctlYu_HkMMVI7lqtM0Zqq96CA5MWg,master,9,42,16,2026-07-02T10:45:35
3cZWYUG5EkznLFbD6p0G74yIASGstngagXX3gwd9lIh-SKu3LImq3j8vsUvMzs9QEeQBrFeNBpU_Vg,master,9,39,27,2026-07-02T10:45:35
oSHKJ-4BylRV3x7m6XVCI6SPxosyyqlVchRUZ5HxhMLSqVsaO6FgxdhFNOrOK730TAws-mkc1eTSRw,master,9,37,17,2026-07-02T10:45:35
dHAEYZhQLXs1dRVxV3BHSMYrfXC11E-OMUK1hfIe-LCHCcc31IlyHT-AIYQV8vOE8Lkw-OxLAD7Wdw,master,9,36,37,2026-07-02T10:45:35
TV5zdV4ae07rApqMjH28WruX42ev27fteKNbbIDgHdrwe64UtiFLghaDv3Uc41A-1eXunJsl0kjebg,master,9,32,33,2026-07-02T10:45:35
aEhBLaR0UFo-DZGjEYiXoFBCFWZCF5lovHQLdWPqHnauDHniDszjgLAZTLw2iw3-OsCTimXTx07fwQ,master,9,30,23,2026-07-02T10:45:35
DTg7q_HkSgnJaVfRcPk1PgafSktkP45Cgtx0rwLhHuk0Lz-JZ6gj8Al0yPf0sTf8W9Qqbtx5gFEnvg,master,9,26,32,2026-07-02T10:45:35
OMPuVIFn_6Lm-chlA2_s6aodoQNpmjqPytIQ0E33u8lOToAXway8RP0K5sv_8dCM-N3eTa5DwUJfyg,master,9,20,12,2026-07-02T10:45:35
jrBAXQX4-KD2trvF31WN43q5JnD1usDgR_AQGzU2HIOw4EdaqZGNYZbwqZjyAynvPcN0dj984UyVCw,master,8,211,176,2026-07-02T10:45:35
LqhdZxrJxymtFW1dhhLNxKI_XlmHseStvcWS6JUfC0aG41fcSHBv1gHKMq9UEOyPPBLy22Nj1HI1Rw,master,8,137,135,2026-07-02T10:45:35
PSzY3-aPAQ8QkM07Od0lbAaLq3TcUyH-ypRKz2Imj5hMb506ccbVEH-o-BgA4KTYGi7Gnp_v3VkPUw,master,8,122,116,2026-07-02T10:45:35
h6WTvuKgvd-lizsmntPAvUHZAzr8F1SYZ7-MP6WnAFlNH1A-e2HgtpgvZPwMd5foAmwz0lAJex0lYQ,master,8,119,98,2026-07-02T10:45:35
faSLbmWksmdXMCdwyEBAHMleBDtFnwWd2j5XwQj0RXeLsNObmClN6Q8a1gKAx8cuoY7eFxUi1cmMEA,master,8,117,116,2026-07-02T10:45:35
8rlT5sxwf8nwOFTXYsfvnn9p-GJTBCphsuKwGqH1ySZD7CqPuH2E_p3YRwkv4i3Dvdq_JD00Vf5KsA,master,8,91,92,2026-07-02T10:45:35
8mEQnNWaiOWqwYa0BbefQ1Z3s4c0Q0nBHaFrYrPD6x4OWiD73YrF6ctbic3iMyC6dENLVvDNqQA5tQ,master,8,87,69,2026-07-02T10:45:35
Z17RpmDlN4IvMif3M6Fw_Q0Z7-p20T7MjvD9xXXoqmZlaJsWXpMQkV5cIgIvexhSl-6KEZqBaNs6Ng,master,8,78,59,2026-07-02T10:45:35
tRGc6dqfMUk_hZW4rfnVJP31ctv5xMLZzetu3bxVipDUTFbRgNHWVALh8HQug7ZHb0ypM2PjJvP6AQ,master,8,64,48,2026-07-02T10:45:35
Uli9fgtLmB7EadbpcrftbvKkVV2_sXqip7fscH42dSLZWCO9AnOUODQJUmI2WkEBOa2iSwJTTBR2Wg,master,8,62,44,2026-07-02T10:45:35
rOTzTl_cSAUWcG_dAEoHI2tlBgD1OFnspmzZEJZ70XOn_TEaO7OD-L6vGprCXvXp7cItkfOhgDZCWw,master,8,48,30,2026-07-02T10:45:35
ICBBcH85ia1SysWyT0uOnntHoIvt-HG9O_Jih5gtGBa1E5NLVlX22yik6lbaMNDzAzMBgTU8b6tIAw,master,8,44,45,2026-07-02T10:45:35
2uhfSOcn5K9ZpIhq3pzIYlv1IQEPhYV_Y219boJdKy4yjzsb7yXmnCm59bzMBxAbW5zG5QtTJo7SFg,master,8,37,31,2026-07-02T10:45:35
X8GzJ8tJptcMTbAH4ndnH7Ktxa5dTMhkk6_7ylGVk6VnzdfUX_ACkXciV_l0Nz18vo8tZjvw4UarBA,master,8,35,33,2026-07-02T10:45:35
UpSOPRz30JkHhtX69I_ZkfVwX5b2__cPpZdlazcIh_hJeEe3iqh_Bq5GOW1ibJgfKjApdtZ5ziIxSw,master,8,32,15,2026-07-02T10:45:35
BxXClIAFLNfR4UM8KzdDHzdHQDMNXUX1VXCt7gP6oH5okNTMMaGDg8elPr5Ak_b-SeO9y2pnhVwHBg,master,8,31,16,2026-07-02T10:45:35
06N-VPOsp6YEdIDZmQNjrGLv5Fp2xuZ1ZaZWXYVEmVR9NehFAMgz5V0QT3gOVjGYnA4siVSuBwbqgA,master,8,29,15,2026-07-02T10:45:35
kDY4QFfbgp1FOU3pjSCUXGcevH6-z7PtOeRE3chG5Q0P_hh91v4hWI4v6HzFdytfEshr2r-JMOJ_5A,master,8,26,24,2026-07-02T10:45:35
281On_gc8TQQYglSJjRPNINf6Qgk8tHAW7j2GohYvlWKuHDw6PLxgObEVldx3bSb-fR9yoHZ2AlhMg,master,8,21,18,2026-07-02T10:45:35
achAjBr6S71lLw04tTnAXZCdk5bTXBKlbzrJ_L64vEJcihp2E2P6hW-ybzxtyOk2C2fSuHuC3xr3oA,master,7,254,220,2026-07-02T10:45:35
0fTYB4b4SH8FPBKr6kJiUP0NxLKV4yz7yBekO0s0LqL1TOLTD0uqPXWanz2-_JL8ZLyT33OXycRcTw,master,7,136,126,2026-07-02T10:45:35
R2QRMTZ0U9juQfwbHOjdDWMFcCnokS0IoWO01pAltLR_DTtXSfZQb-vwVaGr5Lc5VtF6SyJd25VjDg,master,7,127,124,2026-07-02T10:45:35
KdjoNTGtpF-co5PkuLv0MU_PxW0cMrZgUxXlO_tvuYbq8enBTJAOLQBnUL491llCcaLL5JRfvu-Hhg,master,7,101,83,2026-07-02T10:45:35
5UeK_dWL6k9D8ooavchM7Ait-WMmrvIsNrHrzPsKJWzd2xjQI6i3_oNQ75vNibcd_1vP9OfNLbr_uQ,master,7,71,64,2026-07-02T10:45:35
SeT2m1BPbFtXvkBUnzvCl731ghxf_qzkHeDB34z0CVFMVP7DZz0WOBZC4nGkyjp61ACZI2eZ4RXdcQ,master,7,69,54,2026-07-02T10:45:35
WhjBtIaC4LlPRIBvOR8H6tJMmfk4QnzIX8kE51XlSVAEIXT9uve-CeWuy0rJRBM2_nmbZt3nQoiGFg,master,7,67,54,2026-07-02T10:45:35
SdmYIu0yPE2sGhdyen4vsl4o8yttetrfMnuzThFEEp-uvBTgtxSvL8dIDkQhPaDsicUKxT7xMf7htQ,master,7,62,58,2026-07-02T10:45:35
HG5NJmbmCSiM0C95Fo1GzFxRckpOgu1dctLsCk_1naSIiDAN_WmI9D0JDW1xDVbFMaVsCanlimSP-g,master,7,61,43,2026-07-02T10:45:35
5oJgOBHvgaoiPml86129VM46oTsqMR7SuVYn_t8ecD4i1TyHScUeJ587Kd9MrDa9K1EoqGMf2F9FIw,master,7,61,49,2026-07-02T10:45:35
6k3G3Cj1cto7eUii_xDC1WVbn38UguilFj7Oxlmh6v4A_BTrJrr1IpAKzTU5kp8905Z-8DeJ4HYR0w,master,7,52,49,2026-07-02T10:45:35
o8HTbKxyYtHMSKJIS4ScTgDN8nSMvD7mqd-v47JFIHcTuzsfSOCFGMnL1lGFkcjbCBDfQ14_uDnIcQ,master,7,42,33,2026-07-02T10:45:35
08Vsg0W1QW-0fcB5KBkCmmNtjZFoDTnme2IUrSSBdzpYw24Hj_Kx0IE_Wz0EfvBM-rjypzKdDAUv4g,master,7,40,31,2026-07-02T10:45:35
hA76AJW_Mi-PociNcGZ4xTxpC_loLfqVIg5r2kmjl1zng-u-CZhJuhNW3ZU00sIBTo8TLweIdWlzWQ,master,7,40,35,2026-07-02T10:45:35
-7ZJx6xWhUFXXMcfelz527Lvz7yn5jG9BsFOAZa45HFdJ8-iRvrItgCqPPbbAw-p_aMjRu1n8A4LlA,master,7,38,27,2026-07-02T10:45:35
BhQ-zE1IYGWIh5SdlhNb7klWrle3k8MW6Xw4fI4hl7MzCeKeC2H31E_eQMqbh9vpyMFLe3knBkRe1Q,master,7,34,25,2026-07-02T10:45:35
t2FIWTb4DcVNLDm1TV5xwnce6SklJkt0etXHPyogG7uL2NkQ4dVBHaxSplQEbqY3cuatdI2UneR8kw,master,7,33,22,2026-07-02T10:45:35
IatrzH6CCUlZkHwxrcluHwZ0rpU5LFOKtmxaU7UFCEEymYuQiYTONdyDQg-kY24vLn9wpP1GCfZtAw,master,7,31,21,2026-07-02T10:45:35
mAdVwpTU2TJpQNbg8OGaX-eFdg-uQ9U96QV_NkWFHieFsW-Glinw-JPaF8VurhZmDjagBbF7_GNkHA,master,7,30,31,2026-07-02T10:45:35
G40NU0DrTE5enVzp_t-Y7d23TzeWLdYpGJvDaRN7GanfD4q6kWc4kwQvEvt6EEQ-SLda3560Aknp2A,master,7,21,13,2026-07-02T10:45:35
UEMerXMziOLfgznO-fL0HsUXQE65KuGVf7wAJW539qj9vmF7MkdC-wJ1Ei_lRIyU9qbENAEDrYR7Hg,master,7,11,1,2026-07-02T10:45:35
mXvAyTt6DKcQJjhEH9UcSbhia-qOevimrVjXMqHBf8oV5Pou8vIjxM6GkO16LLMd5Bo81F-AW2Galg,master,6,168,153,2026-07-02T10:45:35
EzBz7xDRfzXOVGYLQQWy_IqDPzX6PBVWYnV9kI3-w2yCpH21SGI3ytwYhWDYNPxnEzq8fBvU8Sa7sw,master,6,131,127,2026-07-02T10:45:35
UPHK64XjSVfFIG16flnevXQUggl7ojlcAOD5Xw1GyPuLjdWvn21TjO-FWtm4qUZPWMrrdG-3WbC_Ng,master,6,129,116,2026-07-02T10:45:35
WJ1FEttLVZIrsEt4njjz6BPzmez8LqWOqI5nwvPuQj8UPVKxd75JVnThKyvMnQqvJ70zwCumJkAEhw,master,6,129,117,2026-07-02T10:45:35
EJPSPsV_PLyndV1stpxLoUwXcdUH03-dHfCIDWwhslG1wN_1vAE-Et5d7H4XslOzQcB2sCqsQKVhkg,master,6,128,120,2026-07-02T10:45:35
RdAnncDHVmyl0gQ5eK7NgLUWDZj8s-mYhbqEA8grl0cMss1AZlxlS_ohE-DjcMa125s9QKIjkQk6og,master,6,120,116,2026-07-02T10:45:35
